קישור, שם, מספר חדש, דירוג, מספר קודם
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156526,"הצעת חוק לתיקון פקודת התעבורה (ביטול מופע אור ירוק ברמזור פנייה ימינה בעת הופעת אור ירוק ברמזור להולכי רגל), התשפ'א-2021",פ\24\154,,פ/1376/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156526,"הצעת חוק לתיקון פקודת התעבורה (ביטול מופע אור ירוק ברמזור פנייה ימינה בעת הופעת אור ירוק ברמזור להולכי רגל), התשפ'א-2021",פ\24\154,,פ/1376/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156626,"הצעת חוק שוויון זכויות לאנשים עם מוגבלות (תיקון - מידע בדבר עמידת מעסיקים פרטיים גדולים ביעד הייצוג ההולם), התשפ'א-2021",פ\24\180,-1,פ/1506/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156658,"הצעת חוק הסדרת הטיפול בחופי הכנרת (תיקון - מועצת איגוד ערים כנרת), התשפ'א-2021",פ\24\67,,פ/1868/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156707,"הצעת חוק הכנסת (תיקון - פיקוח על רשויות פיקוח פיננסיות), התשפ'א-2021",פ\24\51,-1,פ/65/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156707,"הצעת חוק הכנסת (תיקון - פיקוח על רשויות פיקוח פיננסיות), התשפ'א-2021",פ\24\51,-1,פ/67/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156858,"הצעת חוק הביטוח הלאומי (תיקון - הארכת המועד להגשת תביעה לגמלה והתקופה שבעדה תשולם), התשפ'א-2021",פ\24\60,,פ/1285/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157209,"הצעת חוק תגמול נושאי משרה בחברות ציבוריות, התשפ'א-2021",פ\24\333,,פ/880/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157209,"הצעת חוק תגמול נושאי משרה בחברות ציבוריות, התשפ'א-2021",פ\24\333,,פ/880/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156059,"הצעת חוק שלילת תקצוב מוסדות חינוך המפלים תלמידים ברישום אליהם (תיקוני חקיקה), התשפ'א-2021",פ\24\188,-1,פ/7/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156059,"הצעת חוק שלילת תקצוב מוסדות חינוך המפלים תלמידים ברישום אליהם (תיקוני חקיקה), התשפ'א-2021",פ\24\188,-1,פ/306/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156204,"הצעת חוק לתיקון דיני הרשויות המקומיות (ביטול סמכות שר הפנים לעניין חוקי עזר בדבר פתיחתם וסגירתם של עסקים בימי מנוחה), התשפ'א-2021",פ\24\397,2,פ/13/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156204,"הצעת חוק לתיקון דיני הרשויות המקומיות (ביטול סמכות שר הפנים לעניין חוקי עזר בדבר פתיחתם וסגירתם של עסקים בימי מנוחה), התשפ'א-2021",פ\24\397,2,פ/907/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156204,"הצעת חוק לתיקון דיני הרשויות המקומיות (ביטול סמכות שר הפנים לעניין חוקי עזר בדבר פתיחתם וסגירתם של עסקים בימי מנוחה), התשפ'א-2021",פ\24\397,2,פ/37/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156204,"הצעת חוק לתיקון דיני הרשויות המקומיות (ביטול סמכות שר הפנים לעניין חוקי עזר בדבר פתיחתם וסגירתם של עסקים בימי מנוחה), התשפ'א-2021",פ\24\397,2,פ/37/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156427,"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - היעדרות בעקבות פגיעה בעבירת מין או אלימות חמורה), התשפ'א-2021",פ\24\164,,פ/1442/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156436,"הצעת חוק יום לציון רצח העם הארמני, התשפ'א-2021",פ\24\76,,פ/597/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156470,"הצעת חוק לתיקון פקודת מס הכנסה (נקודות זיכוי לאפוטרופוס), התשפ'א-2021",פ\24\177,,פ/1736/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156563,"הצעת חוק-יסוד: הממשלה (תיקון - ביטול ממשלת חילופים)",פ\24\186,0,פ/2305/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156563,"הצעת חוק-יסוד: הממשלה (תיקון - ביטול ממשלת חילופים)",פ\24\186,0,פ/2305/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156670,"הצעת חוק הגנת הצרכן (תיקון - חובת הקלטה של עסקה טלפונית), התשפ'א-2021",פ\24\59,-1,פ/1407/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156670,"הצעת חוק הגנת הצרכן (תיקון - חובת הקלטה של עסקה טלפונית), התשפ'א-2021",פ\24\59,-1,פ/15/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156670,"הצעת חוק הגנת הצרכן (תיקון - חובת הקלטה של עסקה טלפונית), התשפ'א-2021",פ\24\59,-1,פ/15/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156340,"הצעת חוק התכנון והבנייה (תיקון - שימוש חורג בקרקע חקלאית), התשפ'א-2021",פ\24\66,2,פ/136/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156423,"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה לעצמאים), התשפ'א-2021",פ\24\57,,פ/715/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156423,"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה לעצמאים), התשפ'א-2021",פ\24\57,,פ/715/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156606,"הצעת חוק למניעת אלימות במשפחה (תיקון - מניעת אלימות כלכלית), התשפ'א-2021",פ\24\354,0,פ/885/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156606,"הצעת חוק למניעת אלימות במשפחה (תיקון - מניעת אלימות כלכלית), התשפ'א-2021",פ\24\354,0,פ/885/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156944,"הצעת חוק להגדלת שיעור ההשתתפות בכוח העבודה ולצמצום פערים חברתיים (מענק עבודה) (תיקון מס' 20), התשפ'ב-2022",פ\24\328,,פ/516/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156944,"הצעת חוק להגדלת שיעור ההשתתפות בכוח העבודה ולצמצום פערים חברתיים (מענק עבודה) (תיקון מס' 20), התשפ'ב-2022",פ\24\328,,פ/516/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157159,"הצעת חוק איסור הפליה במוצרים, בשירותים ובכניסה למקומות בידור ולמקומות ציבוריים (תיקון - איסור הפליה בשל אי מסירת מידע אישי), התשפ'א-2021",פ\24\337,,פ/1827/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157159,"הצעת חוק איסור הפליה במוצרים, בשירותים ובכניסה למקומות בידור ולמקומות ציבוריים (תיקון - איסור הפליה בשל אי מסירת מידע אישי), התשפ'א-2021",פ\24\337,,פ/1827/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156179,"הצעת חוק הטבות מס ליישוב מעורב, התשפ'א-2021",פ\24\138,,פ/2005/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156254,"הצעת חוק-יסוד: משאל עם (תיקון - ביטול החוק)",פ\24\345,0,פ/2214/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156254,"הצעת חוק-יסוד: משאל עם (תיקון - ביטול החוק)",פ\24\345,0,פ/2214/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156377,"הצעת חוק בית הדין לעבודה (תיקון - ערעור לפני בית המשפט העליון), התשפ'א-2021",פ\24\370,2,פ/1388/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156377,"הצעת חוק בית הדין לעבודה (תיקון - ערעור לפני בית המשפט העליון), התשפ'א-2021",פ\24\370,2,פ/304/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156377,"הצעת חוק בית הדין לעבודה (תיקון - ערעור לפני בית המשפט העליון), התשפ'א-2021",פ\24\370,2,פ/304/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156379,"הצעת חוק הקמת מאגר מידע דיגיטלי בנושא הכשרות מקצועיות, התשפ'א-2021",פ\24\56,-1,פ/1862/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156379,"הצעת חוק הקמת מאגר מידע דיגיטלי בנושא הכשרות מקצועיות, התשפ'א-2021",פ\24\56,-1,פ/1862/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156452,"הצעת חוק עבודת נשים (תיקון - תגמול לעובדת עצמאית שבן זוגה משרת במילואים), התשפ'א-2021",פ\24\166,,פ/1966/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156520,"הצעת חוק שיקום שכונות דרום תל-אביב (תמריצים לפיזור גיאוגרפי של מסתננים) (הוראת שעה), התשפ'א-2021",פ\24\133,-1,פ/1074/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156520,"הצעת חוק שיקום שכונות דרום תל-אביב (תמריצים לפיזור גיאוגרפי של מסתננים) (הוראת שעה), התשפ'א-2021",פ\24\133,-1,פ/213/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156577,"הצעת חוק מכירת זכויות שידור לאירוע ספורט משמעותי, התשפ'א-2021",פ\24\376,,פ/1808/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156577,"הצעת חוק מכירת זכויות שידור לאירוע ספורט משמעותי, התשפ'א-2021",פ\24\376,,פ/1808/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156788,"הצעת חוק המים (תיקון - מתן הנחות בתעריפי מים לאוכלוסיות נזקקות), התשפ'א-2021",פ\24\114,,פ/1450/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156990,"הצעת חוק עסקאות גופים ציבוריים (תיקון - מעבר לרכבים ידידותיים לסביבה בגופים ציבוריים), התשפ'א-2021",פ\24\307,-1,פ/2310/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156990,"הצעת חוק עסקאות גופים ציבוריים (תיקון - מעבר לרכבים ידידותיים לסביבה בגופים ציבוריים), התשפ'א-2021",פ\24\307,-1,פ/2310/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156102,"הצעת חוק לתיקון פקודת מס הכנסה (הכרה בהוצאות עבודה מהבית בתקופת התפשטות נגיף הקורונה החדש) (הוראת שעה), התשפ'א-2021",פ\24\119,,פ/1883/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156163,"הצעת חוק מרשם האוכלוסין (תיקון - אי חובת ציון שם הורה בתעודת זהות), התשפ'א-2021",פ\24\82,1,פ/182/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156202,"הצעת חוק קביעת הזמן (תיקון - ביטול שעון חורף), התשפ'א-2021",פ\24\80,0,פ/190/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156229,"הצעת חוק לתיקון פקודת התעבורה (החרגת בעלי רישיון שימוש בקנבוס רפואי), התשפ'א-2021",פ\24\152,2,פ/225/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156229,"הצעת חוק לתיקון פקודת התעבורה (החרגת בעלי רישיון שימוש בקנבוס רפואי), התשפ'א-2021",פ\24\152,2,פ/430/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156236,"הצעת חוק זכויות הדייר בדיור הציבורי (תיקון - הארכת תוקף זכאות לדירה ציבורית), התשפ'א-2021",פ\24\341,0,פ/207/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156236,"הצעת חוק זכויות הדייר בדיור הציבורי (תיקון - הארכת תוקף זכאות לדירה ציבורית), התשפ'א-2021",פ\24\341,0,פ/207/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156361,"הצעת חוק כביש אגרה (כביש ארצי לישראל) (תיקון - פטור מאגרה בשל האטה ממהירות הנסיעה המותרת), התשפ'א-2021",פ\24\368,,פ/795/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156361,"הצעת חוק כביש אגרה (כביש ארצי לישראל) (תיקון - פטור מאגרה בשל האטה ממהירות הנסיעה המותרת), התשפ'א-2021",פ\24\368,,פ/795/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156461,"הצעת חוק התכנון והבנייה (תיקון - פיצול דירות) (הוראת שעה), התשפ'א-2021 ",פ\24\393,,פ/1487/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156504,"הצעת חוק עבודת נשים (תיקון - תקופת לידה והורות להורה יחיד), התשפ'א-2021",פ\24\113,0,פ/291/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156627,"הצעת חוק הנחות בתעריפי מים וחשמל לבתי תפילה (תיקוני חקיקה) (הוראת שעה), התשפ'א-2021",פ\24\64,-1,פ/2270/23
